GeneID,Gene_symbol
Mycth_44053,MTQ2
Mycth_44065,CTR3
Mycth_44230,
Mycth_44322,
Mycth_44469,
Mycth_44521,ASG1
Mycth_44554,CKS1
Mycth_44604,UME6
Mycth_44689,
Mycth_44797,FUN30
Mycth_44863,ALO1
Mycth_44903,
Mycth_44996,
Mycth_45081,
Mycth_45107,SPO11
Mycth_45263,
Mycth_45273,YMR210W
Mycth_45292,
Mycth_45669,
Mycth_45679,
Mycth_45915,
Mycth_45943,ARI1
Mycth_46086,
Mycth_46266,ASG1
Mycth_46410,CWC2
Mycth_46431,
Mycth_46530,
Mycth_46579,
Mycth_46583,
Mycth_46612,YIL082W-A
Mycth_46719,
Mycth_46784,
Mycth_46877,
Mycth_46981,ARO1
Mycth_47092,
Mycth_47093,
Mycth_47428,
Mycth_47625,
Mycth_47699,
Mycth_47732,YJR111C
Mycth_47778,
Mycth_47841,
Mycth_47844,
Mycth_47934,YJR129C
Mycth_47994,
Mycth_48078,
Mycth_48238,
Mycth_48250,
Mycth_48379,
Mycth_48424,
Mycth_48564,
Mycth_48716,YNL134C
Mycth_48804,
Mycth_48909,
Mycth_48976,YMR259C
Mycth_49020,
Mycth_49142,
Mycth_49210,
Mycth_49355,APA1
Mycth_49393,CEM1
Mycth_49425,RCE1
Mycth_49700,
Mycth_49795,
Mycth_49818,PFS2
Mycth_49824,
Mycth_50019,
Mycth_50021,
Mycth_50083,ERG24
Mycth_50125,
Mycth_50128,
Mycth_50142,YCG1
Mycth_50254,KTI12
Mycth_50281,
Mycth_50286,
Mycth_50303,
Mycth_50335,PDR15
Mycth_50343,
Mycth_50396,
Mycth_50515,
Mycth_50523,HST3
Mycth_50532,SPC1
Mycth_50538,RSA4
Mycth_50608,CTS2
Mycth_50705,
Mycth_5082,
Mycth_50820,
Mycth_50837,
Mycth_50843,YNL022C
Mycth_50903,MAL31
Mycth_50908,
Mycth_50920,VBA5
Mycth_51006,TFC4
Mycth_51411,NUC1
Mycth_51515,
Mycth_51545,
Mycth_51627,FET5
Mycth_51742,
Mycth_51766,
Mycth_51812,
Mycth_51839,
Mycth_51856,
Mycth_51992,
Mycth_52064,ROT2
Mycth_52068,
Mycth_52082,
Mycth_52160,
Mycth_52175,
Mycth_52300,
Mycth_52332,
Mycth_52463,
Mycth_52469,
Mycth_52491,
Mycth_52496,CIS3
Mycth_52498,
Mycth_52514,
Mycth_52547,THI73
Mycth_52576,SWC4
Mycth_52645,DPP1
Mycth_52713,
Mycth_52715,YCF1
Mycth_52735,
Mycth_52789,
Mycth_52807,HRR25
Mycth_52839,FUS3
Mycth_52892,
Mycth_52904,
Mycth_53033,
Mycth_53055,FMN1
Mycth_53112,
Mycth_53124,
Mycth_53171,
Mycth_53224,YRR1
Mycth_53288,
Mycth_5342,
Mycth_53508,GUT1
Mycth_53690,
Mycth_53698,
Mycth_53804,TRK1
Mycth_53851,
Mycth_53860,STL1
Mycth_53865,
Mycth_53905,
Mycth_53945,
Mycth_54010,VBA5
Mycth_54036,
Mycth_54054,
Mycth_54058,
Mycth_54073,
Mycth_54141,
Mycth_54167,STE6
Mycth_54374,ZRT2
Mycth_54466,APE3
Mycth_54533,
Mycth_54570,
Mycth_54601,
Mycth_54618,CTS2
Mycth_54667,
Mycth_54709,SET6
Mycth_54712,
Mycth_54721,
Mycth_54815,AYR1
Mycth_54823,
Mycth_54923,
Mycth_54987,
Mycth_54995,
Mycth_55132,CEM1
Mycth_55232,YIR007W
Mycth_55542,
Mycth_55576,ADH1
Mycth_55581,
Mycth_55717,PGU1
Mycth_55803,
Mycth_55909,SPT7
Mycth_55928,
Mycth_55982,
Mycth_55985,
Mycth_56173,
Mycth_56237,
Mycth_56270,
Mycth_56363,
Mycth_56385,DET1
Mycth_56445,
Mycth_56455,
Mycth_56516,RHO1
Mycth_56561,
Mycth_56717,SSB1
Mycth_56853,SNF12
Mycth_57097,
Mycth_57224,ATP5
Mycth_57338,COX11
Mycth_57398,
Mycth_57502,GAL10
Mycth_57543,
Mycth_57572,ECM38
Mycth_57777,
Mycth_57779,HHT2
Mycth_57800,
Mycth_57823,
Mycth_57908,LSM1
Mycth_57924,
Mycth_58125,
Mycth_58223,
Mycth_58299,DEG1
Mycth_58485,
Mycth_58635,
Mycth_58642,MAL31
Mycth_58873,TDA10
Mycth_58882,
Mycth_58986,
Mycth_59005,
Mycth_59085,
Mycth_59106,DPS1
Mycth_59137,
Mycth_59287,CRZ1
Mycth_59302,HSP10
Mycth_59388,SFH1
Mycth_59445,MDM31
Mycth_59585,
Mycth_59591,HYP2
Mycth_59853,RIO2
Mycth_59946,ULA1
Mycth_59997,
Mycth_60177,OCH1
Mycth_60238,
Mycth_60267,
Mycth_60294,GAS5
Mycth_60316,PMP3
Mycth_60350,
Mycth_60397,
Mycth_60509,
Mycth_60517,
Mycth_60632,
Mycth_60661,UTP30
Mycth_60685,
Mycth_60726,
Mycth_61192,HOL1
Mycth_61336,
Mycth_61337,
Mycth_61415,
Mycth_61442,
Mycth_61486,CRH1
Mycth_61507,YCF1
Mycth_61543,
Mycth_61649,
Mycth_61659,GCN5
Mycth_61755,CBK1
Mycth_61858,APT1
Mycth_62052,SOR1
Mycth_62074,DYN2
Mycth_62175,CRH1
Mycth_62332,HOS2
Mycth_62593,RPL42A
Mycth_62625,SET6
Mycth_62710,COB
Mycth_62778,
Mycth_62866,RPC40
Mycth_62925,
Mycth_63343,QRI7
Mycth_63472,
Mycth_63536,
Mycth_63776,NSA2
Mycth_63778,
Mycth_63795,SGM1
Mycth_63866,RAD24
Mycth_63965,GLN1
Mycth_64004,
Mycth_64049,
Mycth_64095,
Mycth_64173,SNC2
Mycth_64299,
Mycth_64320,
Mycth_64380,SSZ1
Mycth_64530,
Mycth_64792,
Mycth_64869,DTR1
Mycth_64893,ERG2
Mycth_65137,CMD1
Mycth_65400,
Mycth_65475,
Mycth_65542,
Mycth_65705,
Mycth_65726,
Mycth_66022,ERG12
Mycth_66068,TUF1
Mycth_66088,KIP3
Mycth_66289,SNF7
Mycth_66338,INO1
Mycth_66349,GAS5
Mycth_66442,
Mycth_66448,
Mycth_66729,
Mycth_66783,
Mycth_66804,
Mycth_66924,
Mycth_66978,
Mycth_67016,FSF1
Mycth_67051,HAP5
Mycth_67060,XKS1
Mycth_67326,YCF1
Mycth_67390,ELO1
Mycth_67473,
Mycth_67855,HHT2
Mycth_68011,RPG1
Mycth_68164,LYS2
Mycth_68292,RNR2
Mycth_68404,
Mycth_68509,ILV3
Mycth_68564,
Mycth_68580,
Mycth_68654,
Mycth_68753,
Mycth_68944,CYC3
Mycth_69410,ERG27
Mycth_69563,
Mycth_69746,GAL10
Mycth_69778,
Mycth_69854,
Mycth_69953,
Mycth_69975,
Mycth_69995,
Mycth_69999,
Mycth_70142,RSB1
Mycth_70246,YCS4
Mycth_70293,
Mycth_70349,
Mycth_70376,COQ9
Mycth_70573,
Mycth_70818,ASF1
Mycth_70861,
Mycth_71014,
Mycth_71063,
Mycth_71204,
Mycth_71219,ERG12
Mycth_71222,PHO89
Mycth_71369,RPL23B
Mycth_71373,
Mycth_71484,FBP26
Mycth_71551,
Mycth_71609,
Mycth_71631,RPS25A
Mycth_71660,
Mycth_71748,GAS3
Mycth_71850,YRO2
Mycth_72245,RHO2
Mycth_72333,RPS10A
Mycth_72393,SGA1
Mycth_72822,PHO88
Mycth_72833,PTR2
Mycth_72924,
Mycth_72932,PHO12
Mycth_72978,
Mycth_73070,
Mycth_73162,
Mycth_73182,DIT2
Mycth_73194,
Mycth_73236,LYS2
Mycth_73270,
Mycth_73315,
Mycth_73461,HEF3
Mycth_73480,
Mycth_73601,
Mycth_73602,
Mycth_73679,ERG5
Mycth_73682,EAF7
Mycth_73708,ECM22
Mycth_73867,SMC2
Mycth_73877,PPR1
Mycth_74015,MTR3
Mycth_74026,
Mycth_74056,RSC8
Mycth_74126,BCP1
Mycth_74236,
Mycth_74371,HIR3
Mycth_74373,BUD7
Mycth_74402,PBY1
Mycth_74446,
Mycth_74462,
Mycth_74487,SYP1
Mycth_74504,
Mycth_74573,
Mycth_74601,
Mycth_74764,TOP2
Mycth_74772,
Mycth_74803,GCN20
Mycth_74816,
Mycth_74927,DBF20
Mycth_74969,TIF11
Mycth_74974,RAD1
Mycth_75070,
Mycth_75107,RPL21A
Mycth_75151,
Mycth_75197,MRPS35
Mycth_75296,FET3
Mycth_75329,
Mycth_75334,DIT2
Mycth_75351,LYS2
Mycth_75366,DUR3
Mycth_75421,VCX1
Mycth_75490,NTH2
Mycth_75536,
Mycth_75696,
Mycth_75762,CAC2
Mycth_75824,SSB2
Mycth_75987,
Mycth_76096,BRN1
Mycth_76126,ALD5
Mycth_76163,
Mycth_76199,
Mycth_76367,ENT3
Mycth_76393,
Mycth_76403,RPD3
Mycth_76450,FMO1
Mycth_76502,ERJ5
Mycth_76526,
Mycth_76670,OYE2
Mycth_76680,PCM1
Mycth_76690,POL4
Mycth_76901,
Mycth_77059,YMR226C
Mycth_77082,IMA2
Mycth_77195,LST8
Mycth_77206,
Mycth_77277,RPL35A
Mycth_77342,
Mycth_77354,SIM1
Mycth_77465,TPA1
Mycth_77476,
Mycth_77492,DSF2
Mycth_77631,
Mycth_77895,
Mycth_77970,GAD1
Mycth_78013,LYS2
Mycth_78019,VBA5
Mycth_78048,SGF29
Mycth_78093,
Mycth_78119,
Mycth_78218,RPL5
Mycth_78274,DCW1
Mycth_78277,
Mycth_78319,CEX1
Mycth_78321,LST8
Mycth_78432,ELP2
Mycth_78441,VPS68
Mycth_78483,GET3
Mycth_78540,DCW1
Mycth_78568,
Mycth_78571,PRP45
Mycth_78796,
Mycth_78828,
Mycth_78977,YAH1
Mycth_79026,
Mycth_79030,JEN1
Mycth_79031,YMR118C
Mycth_79077,SET1
Mycth_79116,TOM40
Mycth_79137,HAT2
Mycth_79143,
Mycth_79157,FEN1
Mycth_79171,
Mycth_79295,
Mycth_79327,TRA1
Mycth_79335,PHO8
Mycth_79373,IES1
Mycth_79440,RPL38
Mycth_79542,EBP2
Mycth_79619,QNS1
Mycth_79688,YGR210C
Mycth_79765,
Mycth_79885,CHS2
Mycth_79897,
Mycth_80023,
Mycth_80081,APM4
Mycth_80104,
Mycth_80109,
Mycth_80161,
Mycth_80168,
Mycth_80223,
Mycth_80233,
Mycth_80274,DAP2
Mycth_80276,FEN2
Mycth_80299,
Mycth_80304,
Mycth_80312,
Mycth_80427,HSP104
Mycth_80528,GRS1
Mycth_80581,RAD23
Mycth_80916,CTA1
Mycth_80987,
Mycth_81000,BUD4
Mycth_81013,YBR053C
Mycth_81165,RIM101
Mycth_81258,
Mycth_81343,MKK1
Mycth_81347,
Mycth_81364,ERG5
Mycth_81379,HST4
Mycth_81466,
Mycth_81645,YHK8
Mycth_81753,MDL2
Mycth_81817,PRB1
Mycth_81869,
Mycth_81925,
Mycth_81959,
Mycth_82100,TPO3
Mycth_82189,
Mycth_82268,NCE103
Mycth_82275,SAS3
Mycth_82292,YRB30
Mycth_82456,
Mycth_82505,
Mycth_82558,EXG1
Mycth_82678,
Mycth_82772,
Mycth_82782,TPO3
Mycth_82981,OLI1
Mycth_82995,
Mycth_83019,
Mycth_83025,OSM1
Mycth_83040,GCD10
Mycth_83041,DCW1
Mycth_83048,MVD1
Mycth_83051,
Mycth_83083,
Mycth_83111,KIP3
Mycth_83193,
Mycth_83475,
Mycth_83591,
Mycth_83595,
Mycth_83864,YNL134C
Mycth_83980,RPS26A
Mycth_84047,
Mycth_84133,
Mycth_84164,HXT15
Mycth_84198,
Mycth_84297,
Mycth_84302,ADH6
Mycth_84362,RXT3
Mycth_84377,APE3
Mycth_84590,PKP1
Mycth_84670,TAD3
Mycth_84837,
Mycth_84848,RVB2
Mycth_84896,
Mycth_84911,SIF2
Mycth_84992,YPT1
Mycth_85068,
Mycth_85367,
Mycth_85489,FLX1
Mycth_85534,MIF2
Mycth_85556,
Mycth_85595,CEM1
Mycth_85648,YCR023C
Mycth_85756,ESA1
Mycth_85902,
Mycth_86049,VMA9
Mycth_86076,
Mycth_86143,
Mycth_86146,
Mycth_86350,
Mycth_86355,
Mycth_86520,
Mycth_86753,
Mycth_86821,
Mycth_87116,
Mycth_87219,
Mycth_87315,TOM7
Mycth_87328,SSS1
Mycth_87557,
Mycth_87600,RPS29A
Mycth_87669,
Mycth_87980,
Mycth_88099,
Mycth_88187,CTR3
Mycth_88195,
Mycth_88392,MRPL27
Mycth_88639,
Mycth_88687,HHO1
Mycth_88807,YKL071W
Mycth_89127,
Mycth_89251,ATG26
Mycth_89278,
Mycth_89319,
Mycth_89324,
Mycth_89343,
Mycth_89426,SKY1
Mycth_89510,VBA5
Mycth_89534,HRQ1
Mycth_89563,DDI1
Mycth_89603,
Mycth_8962,
Mycth_89669,MOB1
Mycth_89710,
Mycth_89872,
Mycth_89922,
Mycth_89935,
Mycth_89958,
Mycth_89959,
Mycth_89967,
Mycth_89976,
Mycth_89981,
Mycth_89984,
Mycth_89991,
Mycth_89999,
Mycth_90035,
Mycth_90076,
Mycth_90096,
Mycth_90104,
Mycth_90182,
Mycth_90226,RAD53
Mycth_90296,
Mycth_90344,MSN4
Mycth_90354,
Mycth_90482,
Mycth_90505,
Mycth_90513,
Mycth_90514,
Mycth_90516,
Mycth_90517,
Mycth_90577,
Mycth_90594,
Mycth_90598,
Mycth_90607,
Mycth_90610,
Mycth_90614,
Mycth_90619,YNL200C
Mycth_90632,AQY1
Mycth_90641,YCR023C
Mycth_90655,
Mycth_90789,
Mycth_90896,
Mycth_90985,ALR2
Mycth_91076,
Mycth_91077,
Mycth_91240,
Mycth_91253,
Mycth_91274,
Mycth_91276,
Mycth_91278,
Mycth_91282,
Mycth_91334,
Mycth_91615,
Mycth_91802,
Mycth_91894,
Mycth_91906,
Mycth_91932,
Mycth_92028,MYO1
Mycth_92074,MEC1
Mycth_92091,
Mycth_92165,
Mycth_92248,
Mycth_92255,
Mycth_92310,
Mycth_92349,
Mycth_92395,
Mycth_92400,
Mycth_92449,AZF1
Mycth_92469,YOR246C
Mycth_92508,
Mycth_92668,
Mycth_92683,
Mycth_92694,
Mycth_92700,
Mycth_92725,
Mycth_92805,
Mycth_92812,
Mycth_92876,XRN1
Mycth_92919,PPT1
Mycth_93007,
Mycth_93131,
Mycth_93263,
Mycth_93272,
Mycth_93313,SOK2
Mycth_93330,
Mycth_93342,
Mycth_93495,
Mycth_93534,
Mycth_93554,
Mycth_93575,
Mycth_93585,
Mycth_93589,
Mycth_93590,
Mycth_93602,
Mycth_93648,
Mycth_93700,
Mycth_93897,
Mycth_93913,
Mycth_94018,
Mycth_94025,
Mycth_94026,
Mycth_94171,
Mycth_94266,
Mycth_94336,
Mycth_94453,
Mycth_94462,
Mycth_94476,
Mycth_94484,
Mycth_94486,
Mycth_94500,
Mycth_94504,
Mycth_94523,
Mycth_94532,
Mycth_94536,CTS2
Mycth_94555,
Mycth_94567,
Mycth_94652,LYS2
Mycth_94678,
Mycth_94693,
Mycth_94694,
Mycth_94730,
Mycth_94734,
Mycth_94772,
Mycth_94780,
Mycth_94820,
Mycth_94826,
Mycth_94937,YIH1
Mycth_94982,
Mycth_94999,
Mycth_95095,
Mycth_95125,
Mycth_95158,PDA1
Mycth_95166,
Mycth_95222,
Mycth_95223,
Mycth_95224,
Mycth_95226,CTS2
Mycth_95232,
Mycth_95235,
Mycth_95259,DAL5
Mycth_95272,
Mycth_95278,
Mycth_95293,
Mycth_95335,
Mycth_95391,
Mycth_95398,
Mycth_95399,
Mycth_95412,
Mycth_95413,
Mycth_95427,HXT5
Mycth_95473,ERG11
Mycth_95529,
Mycth_95546,YLL058W
Mycth_95577,
Mycth_95580,
Mycth_95584,
Mycth_95594,
Mycth_95595,
Mycth_95605,
Mycth_95606,
Mycth_95610,
Mycth_95623,
Mycth_95630,
Mycth_95811,
Mycth_95813,
Mycth_95817,
Mycth_95835,
Mycth_95997,
Mycth_96005,
Mycth_96032,
Mycth_96041,
Mycth_96047,STL1
Mycth_96059,
Mycth_96065,
Mycth_96070,
Mycth_96108,
Mycth_96111,DUN1
Mycth_96130,
Mycth_96141,
Mycth_96162,
Mycth_96182,
Mycth_96206,CEM1
Mycth_96234,
Mycth_96254,
Mycth_96290,
Mycth_96398,
Mycth_96411,
Mycth_96419,
Mycth_96470,
Mycth_96478,
Mycth_96554,
Mycth_96681,
Mycth_96755,
Mycth_96765,
Mycth_96869,HDA1
Mycth_97001,
Mycth_97015,PHO23
Mycth_97047,
Mycth_97120,
Mycth_97124,
Mycth_97137,
Mycth_97150,
Mycth_97164,
Mycth_97168,
Mycth_97184,
Mycth_97310,LYS2
Mycth_97342,RTA1
Mycth_97365,YMR315W
Mycth_97378,
Mycth_97404,YIL166C
Mycth_97424,HHF2
Mycth_97448,KEX1
Mycth_97470,
Mycth_97480,
Mycth_97617,SCC2
Mycth_97642,NCA2
Mycth_97707,PAB1
Mycth_97762,VBA1
Mycth_97859,
Mycth_97899,HOC1
Mycth_97932,
Mycth_97961,UTP5
Mycth_97962,
Mycth_97963,YCK2
Mycth_97974,VPS70
Mycth_98000,
Mycth_98002,
Mycth_98003,
Mycth_98083,
Mycth_98107,RKR1
Mycth_98122,
Mycth_98157,OPT1
Mycth_98222,SNF3
Mycth_98253,YMR074C
Mycth_98264,
Mycth_98303,
Mycth_98316,
Mycth_98318,HSL1
Mycth_98330,ARN2
Mycth_98369,RIM4
Mycth_98410,SHB17
Mycth_98458,
Mycth_98480,
Mycth_98500,
Mycth_98521,
Mycth_98562,FDH1
Mycth_98729,
Mycth_98773,CTS2
Mycth_98838,CGR1
Mycth_98907,
Mycth_98929,CMC2
Mycth_98955,
Mycth_98992,
Mycth_99040,SIN3
Mycth_99077,
Mycth_99098,
Mycth_99103,
Mycth_99178,
Mycth_99239,FMP41
Mycth_99435,VRP1
Mycth_99456,
Mycth_99461,HST4
Mycth_99530,
Mycth_99556,MSH5
Mycth_99686,SET5
Mycth_99786,
Mycth_99814,
Mycth_99838,MET2
Mycth_99853,FET5
Mycth_99971,
