up:G2Q701,mtm:MYCTH_100011
up:G2QP24,mtm:MYCTH_2311408
up:G2QP25,mtm:MYCTH_2311411
up:G2QP26,mtm:MYCTH_2311416
up:G2QP35,mtm:MYCTH_2311417
up:G2QP36,mtm:MYCTH_2311419
up:G2QP37,mtm:MYCTH_2311420
up:G2QP46,mtm:MYCTH_2311422
up:G2QP47,mtm:MYCTH_2311423
up:G2QP48,mtm:MYCTH_2311424
up:G2QP49,mtm:MYCTH_2311425
up:G2QP50,mtm:MYCTH_2311426
up:G2QP51,mtm:MYCTH_2311427
up:G2QP52,mtm:MYCTH_2311429
up:G2QP53,mtm:MYCTH_2311433
up:G2QP55,mtm:MYCTH_2311439
up:G2QP57,mtm:MYCTH_2311445
up:G2QP58,mtm:MYCTH_2311447
up:G2QP59,mtm:MYCTH_2311451
up:G2QP60,mtm:MYCTH_2311457
up:G2QP61,mtm:MYCTH_2311467
up:G2QP62,mtm:MYCTH_2311469
up:G2QP64,mtm:MYCTH_2311474
up:G2QP66,mtm:MYCTH_2311479
up:G2QP67,mtm:MYCTH_2311481
up:G2QP69,mtm:MYCTH_2311482
up:G2QP70,mtm:MYCTH_2311483
up:G2QP71,mtm:MYCTH_2311484
up:G2QP72,mtm:MYCTH_2311486
up:G2QP73,mtm:MYCTH_2311488
up:G2QP74,mtm:MYCTH_2311492
up:G2QP75,mtm:MYCTH_2311494
up:G2QP76,mtm:MYCTH_2311495
up:G2QP77,mtm:MYCTH_2311498
up:G2QP80,mtm:MYCTH_2311505
up:G2QP81,mtm:MYCTH_2311508
up:G2QP82,mtm:MYCTH_2311509
up:G2QP83,mtm:MYCTH_2311511
up:G2QP84,mtm:MYCTH_2311515
up:G2QP85,mtm:MYCTH_2311517
up:G2QP87,mtm:MYCTH_2311518
up:G2QP88,mtm:MYCTH_2311519
up:G2QP89,mtm:MYCTH_2311520
up:G2QP90,mtm:MYCTH_2311521
up:G2QP92,mtm:MYCTH_2311525
up:G2QP93,mtm:MYCTH_2311528
up:G2QP94,mtm:MYCTH_2311529
up:G2QP95,mtm:MYCTH_2311535
up:G2QP96,mtm:MYCTH_2311537
up:G2QP97,mtm:MYCTH_2311539
up:G2QP99,mtm:MYCTH_2311543
up:G2QPA0,mtm:MYCTH_2311545
up:G2QPA1,mtm:MYCTH_2311547
up:G2QPA2,mtm:MYCTH_2311548
up:G2QPA3,mtm:MYCTH_2311549
up:G2QPA4,mtm:MYCTH_2311550
up:G2QPA5,mtm:MYCTH_2311554
up:G2QPA6,mtm:MYCTH_2311557
up:G2QPA7,mtm:MYCTH_2311558
up:G2QPA8,mtm:MYCTH_2311559
up:G2QPB0,mtm:MYCTH_2311562
up:G2QPB3,mtm:MYCTH_2311569
up:G2QPB5,mtm:MYCTH_2311571
up:G2QPB8,mtm:MYCTH_2311577
up:G2QPB9,mtm:MYCTH_2311579
up:G2QPC0,mtm:MYCTH_2311581
up:G2QPC2,mtm:MYCTH_2311585
up:G2QPC3,mtm:MYCTH_2311586
up:G2QPC4,mtm:MYCTH_2311587
up:G2QPC6,mtm:MYCTH_2311589
up:G2QPC7,mtm:MYCTH_2311591
up:G2QPD0,mtm:MYCTH_2311601
up:G2QPD1,mtm:MYCTH_2311602
up:G2QPD2,mtm:MYCTH_2311603
up:G2QPD4,mtm:MYCTH_2311608
up:G2QPD6,mtm:MYCTH_2311611
up:G2QPD7,mtm:MYCTH_2311613
up:G2QPD8,mtm:MYCTH_2311615
up:G2QPE0,mtm:MYCTH_2311619
up:G2QPE1,mtm:MYCTH_2311623
up:G2QPE2,mtm:MYCTH_2311624
up:G2QPE8,mtm:MYCTH_2311631
up:G2QPE9,mtm:MYCTH_2311633
up:G2QPF1,mtm:MYCTH_2311637
up:G2QPF3,mtm:MYCTH_2311641
up:G2QPF5,mtm:MYCTH_2311646
up:G2QPF6,mtm:MYCTH_2311647
up:G2QPF8,mtm:MYCTH_2311648
up:G2QPF9,mtm:MYCTH_2311651
up:G2QPG0,mtm:MYCTH_2311655
up:G2QPG1,mtm:MYCTH_2311659
up:G2QPG2,mtm:MYCTH_2311660
up:G2QPG5,mtm:MYCTH_2311665
up:G2QPG7,mtm:MYCTH_2311667
up:G2QPH0,mtm:MYCTH_2311673
up:G2QPH2,mtm:MYCTH_2311677
up:G2QPH3,mtm:MYCTH_2311679
up:G2QPH4,mtm:MYCTH_2311680
up:G2QPH6,mtm:MYCTH_2311684
up:G2QPH7,mtm:MYCTH_2311687
up:G2QPH9,mtm:MYCTH_2311689
up:G2QPI1,mtm:MYCTH_2311696
up:G2QPI2,mtm:MYCTH_2311698
up:G2QPI3,mtm:MYCTH_2311703
up:G2QPI5,mtm:MYCTH_2311706
up:G2QPI6,mtm:MYCTH_2311708
up:G2QPI7,mtm:MYCTH_2311710
up:G2QPI8,mtm:MYCTH_2311711
up:G2QPI9,mtm:MYCTH_2311713
up:G2QPJ0,mtm:MYCTH_2311715
up:G2QPJ1,mtm:MYCTH_2311719
up:G2QPJ7,mtm:MYCTH_2311723
up:G2QPJ8,mtm:MYCTH_2311726
up:G2QPJ9,mtm:MYCTH_2311727
up:G2QPK1,mtm:MYCTH_2311732
up:G2QPK2,mtm:MYCTH_2311735
up:G2QPK3,mtm:MYCTH_2311736
up:G2QPK4,mtm:MYCTH_2311737
up:G2QPK5,mtm:MYCTH_2311744
up:G2QPK9,mtm:MYCTH_2311751
up:G2QPL0,mtm:MYCTH_2311754
up:G2QPL1,mtm:MYCTH_2311755
up:G2QPL4,mtm:MYCTH_2311774
up:G2QPL9,mtm:MYCTH_2311778
up:G2QPM2,mtm:MYCTH_2311782
up:G2QPM4,mtm:MYCTH_2311785
up:G2QPM5,mtm:MYCTH_2311786
up:G2QPM6,mtm:MYCTH_2311789
up:G2QPM8,mtm:MYCTH_2311790
up:G2QPN0,mtm:MYCTH_2311792
up:G2QPN1,mtm:MYCTH_2311794
up:G2QPN3,mtm:MYCTH_2311800
up:G2QPN7,mtm:MYCTH_2311805
up:G2QPN8,mtm:MYCTH_2311810
up:G2QPN9,mtm:MYCTH_2311811
up:G2QPP0,mtm:MYCTH_2311813
up:G2QPP2,mtm:MYCTH_2311822
up:G2QPP3,mtm:MYCTH_2311824
up:G2QPP4,mtm:MYCTH_2311826
up:G2QPP8,mtm:MYCTH_2311835
up:G2QPP9,mtm:MYCTH_2311839
up:G2QPQ0,mtm:MYCTH_2311840
up:G2QPQ2,mtm:MYCTH_2311843
up:G2QPQ3,mtm:MYCTH_2311845
up:G2QPQ4,mtm:MYCTH_2311847
up:G2QPQ5,mtm:MYCTH_2311848
up:G2QPQ6,mtm:MYCTH_2311850
up:G2QPQ8,mtm:MYCTH_2311855
up:G2QPR1,mtm:MYCTH_2311869
up:G2QPR5,mtm:MYCTH_2311879
up:G2QPR6,mtm:MYCTH_2311881
up:G2QPR7,mtm:MYCTH_2311884
up:G2QPR8,mtm:MYCTH_2311885
up:G2QPR9,mtm:MYCTH_2311886
up:G2QPS1,mtm:MYCTH_2311889
up:G2QPS3,mtm:MYCTH_2311890
up:G2QPS4,mtm:MYCTH_2311893
up:G2QPS5,mtm:MYCTH_2311896
up:G2QPS6,mtm:MYCTH_2311897
up:G2QPS7,mtm:MYCTH_2311899
up:G2QPS9,mtm:MYCTH_2311901
up:G2QPT0,mtm:MYCTH_2311902
up:G2QPT1,mtm:MYCTH_2311903
up:G2QPT3,mtm:MYCTH_2311906
up:G2QPT4,mtm:MYCTH_2311907
up:G2QPT5,mtm:MYCTH_2311910
up:G2QPT6,mtm:MYCTH_2311912
up:G2QPT7,mtm:MYCTH_2311917
up:G2QPT8,mtm:MYCTH_2311919
up:G2QPT9,mtm:MYCTH_2311921
up:G2QPU4,mtm:MYCTH_2311931
up:G2QPU5,mtm:MYCTH_2311932
up:G2QPU6,mtm:MYCTH_2311933
up:G2QPU7,mtm:MYCTH_2311934
up:G2QPU9,mtm:MYCTH_2311938
up:G2QPV0,mtm:MYCTH_2311939
up:G2QPV2,mtm:MYCTH_2311944
up:G2QPV5,mtm:MYCTH_2311946
up:G2QPV6,mtm:MYCTH_2311951
up:G2QPV7,mtm:MYCTH_2311953
up:G2QPV8,mtm:MYCTH_2311956
up:G2QPW0,mtm:MYCTH_2311958
up:G2QPW1,mtm:MYCTH_2311961
up:G2QPW4,mtm:MYCTH_2311964
up:G2QPW5,mtm:MYCTH_2311966
up:G2QPW6,mtm:MYCTH_2311968
up:G2QPW8,mtm:MYCTH_2311970
up:G2QPW9,mtm:MYCTH_2311973
up:G2QPX0,mtm:MYCTH_2311974
up:G2QPX1,mtm:MYCTH_2311976
up:G2QPX3,mtm:MYCTH_2311983
up:G2QPX6,mtm:MYCTH_2311992
up:G2QPX8,mtm:MYCTH_2311995
up:G2QPX9,mtm:MYCTH_2311998
up:G2QPY1,mtm:MYCTH_2312007
up:G2QPY4,mtm:MYCTH_2312016
up:G2QPY7,mtm:MYCTH_2312024
up:G2QPY8,mtm:MYCTH_2312027
up:G2QPZ0,mtm:MYCTH_2312029
up:G2QPZ2,mtm:MYCTH_2312033
up:G2QPZ3,mtm:MYCTH_2312035
up:G2QPZ4,mtm:MYCTH_2312036
up:G2QPZ5,mtm:MYCTH_2312038
up:G2QPZ7,mtm:MYCTH_2312042
up:G2QQ00,mtm:MYCTH_2312046
up:G2QQ01,mtm:MYCTH_2312047
up:G2QQ03,mtm:MYCTH_2312051
up:G2QQ05,mtm:MYCTH_2312054
up:G2QQ06,mtm:MYCTH_2312055
up:G2QQ10,mtm:MYCTH_2312065
up:G2QQ12,mtm:MYCTH_2312073
up:G2QQ15,mtm:MYCTH_2312075
up:G2QQ20,mtm:MYCTH_2312083
up:G2QQ21,mtm:MYCTH_2312085
up:G2QQ22,mtm:MYCTH_2312086
up:G2QQ23,mtm:MYCTH_2312088
up:G2QQ24,mtm:MYCTH_2312089
up:G2QQ25,mtm:MYCTH_2312091
up:G2QQ27,mtm:MYCTH_2312095
up:G2QQ29,mtm:MYCTH_2312102
up:G2QQ30,mtm:MYCTH_2312108
up:G2QQ31,mtm:MYCTH_2312111
up:G2QQ33,mtm:MYCTH_2312112
up:G2QQ34,mtm:MYCTH_2312114
up:G2QQ35,mtm:MYCTH_2312115
up:G2QQ36,mtm:MYCTH_2312118
up:G2QQ37,mtm:MYCTH_2312120
up:G2QQ39,mtm:MYCTH_2312129
up:G2QQ40,mtm:MYCTH_2312133
up:G2QQ41,mtm:MYCTH_2312134
up:G2QQ42,mtm:MYCTH_2312137
up:G2QQ43,mtm:MYCTH_2312138
up:G2QQ44,mtm:MYCTH_2312142
up:G2QQ47,mtm:MYCTH_2312147
up:G2QQ49,mtm:MYCTH_2312153
up:G2QQ51,mtm:MYCTH_2312159
up:G2QQ52,mtm:MYCTH_2312170
up:G2QQ53,mtm:MYCTH_2312174
up:G2QQ54,mtm:MYCTH_2312176
up:G2QQ56,mtm:MYCTH_2312181
up:G2QQ57,mtm:MYCTH_2312184
up:G2QQ58,mtm:MYCTH_2312185
up:G2QQ59,mtm:MYCTH_2312186
up:G2QQ60,mtm:MYCTH_2312189
up:G2QQ61,mtm:MYCTH_2312192
up:G2QQ62,mtm:MYCTH_2312196
up:G2QQ63,mtm:MYCTH_2312199
up:G2QQ64,mtm:MYCTH_2312201
up:G2QQ65,mtm:MYCTH_2312204
up:G2QQ67,mtm:MYCTH_2312211
up:G2QQ68,mtm:MYCTH_2312214
up:G2QQ69,mtm:MYCTH_2312218
up:G2QQ72,mtm:MYCTH_2312235
up:G2QQ73,mtm:MYCTH_2312237
up:G2QQ74,mtm:MYCTH_2312238
up:G2QQ77,mtm:MYCTH_2312247
up:G2QQ78,mtm:MYCTH_2312248
up:G2QQ79,mtm:MYCTH_2312249
up:G2QQ80,mtm:MYCTH_2312251
up:G2QQ81,mtm:MYCTH_2312253
up:G2QQ84,mtm:MYCTH_2312260
up:G2QQ86,mtm:MYCTH_2312265
up:G2QQ87,mtm:MYCTH_2312267
up:G2QQ88,mtm:MYCTH_2312270
up:G2QQ89,mtm:MYCTH_2312273
up:G2QQ90,mtm:MYCTH_2312275
up:G2QQ91,mtm:MYCTH_2312280
up:G2QQ92,mtm:MYCTH_2312284
up:G2QQ94,mtm:MYCTH_2312287
up:G2QQ97,mtm:MYCTH_2312293
up:G2QQ98,mtm:MYCTH_2312297
up:G2QQA0,mtm:MYCTH_2312307
up:G2QQA1,mtm:MYCTH_2312310
up:G2QQA2,mtm:MYCTH_2312312
up:G2QQA3,mtm:MYCTH_2312316
up:G2QQA4,mtm:MYCTH_2312317
up:G2QQA5,mtm:MYCTH_2312319
up:G2QQA6,mtm:MYCTH_2312320
up:G2QQA7,mtm:MYCTH_2312321
up:G2QQA8,mtm:MYCTH_2312322
up:G2QQA9,mtm:MYCTH_2312323
up:G2QQB0,mtm:MYCTH_2312328
up:G2QQB1,mtm:MYCTH_2312329
up:G2QQB3,mtm:MYCTH_2312334
up:G2QQB4,mtm:MYCTH_2312336
up:G2QQC2,mtm:MYCTH_2312344
up:G2QQC3,mtm:MYCTH_2312347
up:G2QQC4,mtm:MYCTH_2312348
up:G2QQC5,mtm:MYCTH_2312349
up:G2QQC6,mtm:MYCTH_2312350
up:G2QQC7,mtm:MYCTH_2312351
up:G2QQD0,mtm:MYCTH_2312359
up:G2QQD2,mtm:MYCTH_2312360
up:G2QQD3,mtm:MYCTH_2312361
up:G2QQD4,mtm:MYCTH_2312362
up:G2QQD8,mtm:MYCTH_2312374
up:G2QQD9,mtm:MYCTH_2312381
up:G2QQE0,mtm:MYCTH_2312382
up:G2QQE1,mtm:MYCTH_2312383
up:G2QQE2,mtm:MYCTH_2312385
up:G2QQE3,mtm:MYCTH_2312386
up:G2QQE4,mtm:MYCTH_2312387
up:G2QQE5,mtm:MYCTH_2312390
up:G2QQE7,mtm:MYCTH_2312396
up:G2QQE8,mtm:MYCTH_2312397
up:G2QQE9,mtm:MYCTH_2312400
up:G2QQF3,mtm:MYCTH_2312411
up:G2QQF4,mtm:MYCTH_2312413
up:G2QQF5,mtm:MYCTH_2312415
up:G2QQG0,mtm:MYCTH_2312423
up:G2QQG2,mtm:MYCTH_2312426
up:G2QQG4,mtm:MYCTH_2312429
up:G2QQG5,mtm:MYCTH_2312431
up:G2QQG6,mtm:MYCTH_2312433
up:G2QQG7,mtm:MYCTH_2312435
up:G2QQG9,mtm:MYCTH_2312442
up:G2QQH0,mtm:MYCTH_2312445
up:G2QQH1,mtm:MYCTH_2312447
up:G2QQH2,mtm:MYCTH_2312450
up:G2QMW7,mtm:MYCTH_2312467
up:G2QMW8,mtm:MYCTH_2312471
up:G2QMW9,mtm:MYCTH_2312474
up:G2QMX0,mtm:MYCTH_2312477
up:G2QMX2,mtm:MYCTH_2312480
up:G2QMX4,mtm:MYCTH_2312489
up:G2QMX5,mtm:MYCTH_2312491
up:G2QMX6,mtm:MYCTH_2312493
up:G2QMX8,mtm:MYCTH_2312501
up:G2QMY1,mtm:MYCTH_2312518
up:G2QMY2,mtm:MYCTH_2312519
up:G2QMY4,mtm:MYCTH_2312522
up:G2QMY5,mtm:MYCTH_2312523
up:G2QMY6,mtm:MYCTH_2312526
up:G2QMY7,mtm:MYCTH_2312527
up:G2QMY9,mtm:MYCTH_2312532
up:G2QMZ0,mtm:MYCTH_2312533
up:G2QMZ1,mtm:MYCTH_2312538
up:G2QMZ2,mtm:MYCTH_2312544
up:G2QMZ3,mtm:MYCTH_2312546
up:G2QMZ4,mtm:MYCTH_2312547
up:G2QMZ5,mtm:MYCTH_2312548
up:G2QMZ6,mtm:MYCTH_2312551
up:G2QMZ9,mtm:MYCTH_2312561
up:G2QN00,mtm:MYCTH_2312563
up:G2QN01,mtm:MYCTH_2312570
up:G2QN02,mtm:MYCTH_2312573
up:G2QN04,mtm:MYCTH_2312579
up:G2QN07,mtm:MYCTH_2312598
up:G2QN09,mtm:MYCTH_2312602
up:G2QN10,mtm:MYCTH_2312604
up:G2QN12,mtm:MYCTH_2312607
up:G2QN13,mtm:MYCTH_2312608
up:G2QN14,mtm:MYCTH_2312612
up:G2QN16,mtm:MYCTH_2312616
up:G2QN18,mtm:MYCTH_2312622
up:G2QN19,mtm:MYCTH_2312624
up:G2QN20,mtm:MYCTH_2312626
up:G2QN21,mtm:MYCTH_2312630
up:G2QN23,mtm:MYCTH_2312639
up:G2QN24,mtm:MYCTH_2312643
up:G2QN25,mtm:MYCTH_2312644
up:G2QN27,mtm:MYCTH_2312648
up:G2QN28,mtm:MYCTH_2312652
up:G2QN29,mtm:MYCTH_2312654
up:G2QN30,mtm:MYCTH_2312655
up:G2QN31,mtm:MYCTH_2312657
up:G2QN33,mtm:MYCTH_2312661
up:G2QN34,mtm:MYCTH_2312662
up:G2QN35,mtm:MYCTH_2312667
up:G2QN36,mtm:MYCTH_2312668
up:G2QN38,mtm:MYCTH_2312674
up:G2QN39,mtm:MYCTH_2312676
up:G2QN43,mtm:MYCTH_2312683
up:G2QN44,mtm:MYCTH_2312685
up:G2QN45,mtm:MYCTH_2312687
up:G2QN46,mtm:MYCTH_2312689
up:G2QN47,mtm:MYCTH_2312690
up:G2QN49,mtm:MYCTH_2312694
up:G2QN50,mtm:MYCTH_2312697
up:G2QN53,mtm:MYCTH_2312705
up:G2QN55,mtm:MYCTH_2312710
up:G2QN56,mtm:MYCTH_2312712
up:G2QN58,mtm:MYCTH_2312721
up:G2QN59,mtm:MYCTH_2312723
up:G2QN60,mtm:MYCTH_2312728
up:G2QN61,mtm:MYCTH_2312731
up:G2QN63,mtm:MYCTH_2312733
up:G2QN65,mtm:MYCTH_2312740
up:G2QN66,mtm:MYCTH_2312743
up:G2QN69,mtm:MYCTH_2312751
up:G2QN70,mtm:MYCTH_2312753
up:G2QN71,mtm:MYCTH_2312755
up:G2QN73,mtm:MYCTH_2312762
up:G2QN74,mtm:MYCTH_2312763
up:G2QN75,mtm:MYCTH_2312764
up:G2QN76,mtm:MYCTH_2312765
up:G2QN77,mtm:MYCTH_2312766
up:G2QN78,mtm:MYCTH_2312768
up:G2QN79,mtm:MYCTH_2312770
up:G2QN80,mtm:MYCTH_2312771
up:G2QN81,mtm:MYCTH_2312776
up:G2QN82,mtm:MYCTH_2312778
up:G2QN84,mtm:MYCTH_2312782
up:G2QN85,mtm:MYCTH_2312784
up:G2QN86,mtm:MYCTH_2312789
up:G2QN87,mtm:MYCTH_2312792
up:G2QN88,mtm:MYCTH_2312794
up:G2QN89,mtm:MYCTH_2312795
up:G2QN90,mtm:MYCTH_2312796
up:G2QN94,mtm:MYCTH_2312808
up:G2QN95,mtm:MYCTH_2312809
up:G2QN97,mtm:MYCTH_2312813
up:G2QN98,mtm:MYCTH_2312814
up:G2QN99,mtm:MYCTH_2312816
up:G2QNA0,mtm:MYCTH_2312817
up:G2QNA1,mtm:MYCTH_2312819
up:G2QNA4,mtm:MYCTH_2312823
up:G2QNA5,mtm:MYCTH_2312826
up:G2QNA8,mtm:MYCTH_2312830
up:G2QNB0,mtm:MYCTH_2312835
up:G2QNB1,mtm:MYCTH_2312840
up:G2QNB2,mtm:MYCTH_2312842
up:G2QNB3,mtm:MYCTH_2312844
up:G2QNB4,mtm:MYCTH_2312845
up:G2QNB5,mtm:MYCTH_2312847
up:G2QNB7,mtm:MYCTH_2312849
up:G2QNB8,mtm:MYCTH_2312852
up:G2QNB9,mtm:MYCTH_2312856
up:G2QNC0,mtm:MYCTH_2312859
up:G2QNC1,mtm:MYCTH_2312860
up:G2QNC3,mtm:MYCTH_2312863
up:G2QNC4,mtm:MYCTH_2312865
up:G2QNC5,mtm:MYCTH_2312869
up:G2QNC6,mtm:MYCTH_2312871
up:G2QNC7,mtm:MYCTH_2312875
up:G2QNC8,mtm:MYCTH_2312876
up:G2QNC9,mtm:MYCTH_2312878
up:G2QND0,mtm:MYCTH_2312881
up:G2QND1,mtm:MYCTH_2312882
up:G2QND2,mtm:MYCTH_2312885
up:G2QND6,mtm:MYCTH_2312891
up:G2QND9,mtm:MYCTH_2312896
up:G2QNE0,mtm:MYCTH_2312897
up:G2QNE2,mtm:MYCTH_2312900
up:G2QNE4,mtm:MYCTH_2312902
up:G2QNE5,mtm:MYCTH_2312904
up:G2QNE6,mtm:MYCTH_2312905
up:G2QNE7,mtm:MYCTH_2312908
up:G2QNE8,mtm:MYCTH_2312913
up:G2QNE9,mtm:MYCTH_2312918
up:G2QNF2,mtm:MYCTH_2312925
up:G2QNF4,mtm:MYCTH_2312927
up:G2QNF7,mtm:MYCTH_2312931
up:G2QNF8,mtm:MYCTH_2312932
up:G2QNF9,mtm:MYCTH_2312934
up:G2QNG0,mtm:MYCTH_2312937
up:G2QNG1,mtm:MYCTH_2312940
up:G2QNG2,mtm:MYCTH_2312941
up:G2QNG3,mtm:MYCTH_2312943
up:G2QNG4,mtm:MYCTH_2312947
up:G2QNG5,mtm:MYCTH_2312949
up:G2QNG7,mtm:MYCTH_2312952
up:G2QNH2,mtm:MYCTH_2312962
up:G2QNH3,mtm:MYCTH_2312964
up:G2QNH5,mtm:MYCTH_2312966
up:G2QNH6,mtm:MYCTH_2312967
up:G2QNH7,mtm:MYCTH_2312968
up:G2QNH9,mtm:MYCTH_2312975
up:G2QNI0,mtm:MYCTH_2312977
up:G2QNI3,mtm:MYCTH_2312981
up:G2QNI6,mtm:MYCTH_2312984
up:G2QNI8,mtm:MYCTH_2312987
up:G2QNJ0,mtm:MYCTH_2312992
up:G2QNJ2,mtm:MYCTH_2312994
up:G2QNJ4,mtm:MYCTH_2312998
up:G2QNJ5,mtm:MYCTH_2313004
up:G2QNJ6,mtm:MYCTH_2313005
up:G2QNJ7,mtm:MYCTH_2313008
up:G2QNJ8,mtm:MYCTH_2313009
up:G2QNK0,mtm:MYCTH_2313013
up:G2QNK1,mtm:MYCTH_2313014
up:G2QNK4,mtm:MYCTH_2313019
up:G2QNK6,mtm:MYCTH_2313022
up:G2QNK7,mtm:MYCTH_2313023
up:G2QNK9,mtm:MYCTH_2313029
up:G2QNL0,mtm:MYCTH_2313031
up:G2QNL1,mtm:MYCTH_2313032
up:G2QNL2,mtm:MYCTH_2313034
up:G2QNL4,mtm:MYCTH_2313036
up:G2QNL5,mtm:MYCTH_2313038
up:G2QNL6,mtm:MYCTH_2313040
up:G2QNL8,mtm:MYCTH_2313063
up:G2QNL9,mtm:MYCTH_2313064
up:G2QNM0,mtm:MYCTH_2313065
up:G2QNM2,mtm:MYCTH_2313070
up:G2QNM3,mtm:MYCTH_2313072
up:G2QNM4,mtm:MYCTH_2313073
up:G2QNM5,mtm:MYCTH_2313074
up:G2QNM9,mtm:MYCTH_2313078
up:G2QNN2,mtm:MYCTH_2313107
up:G2QNN3,mtm:MYCTH_2313110
up:G2QNT1,mtm:MYCTH_2313111
up:G2QNT2,mtm:MYCTH_2313112
up:G2QNT4,mtm:MYCTH_2313117
up:G2QNT5,mtm:MYCTH_2313118
up:G2QNT6,mtm:MYCTH_2313120
up:G2QNT8,mtm:MYCTH_2313121
up:G2QNU0,mtm:MYCTH_2313124
up:G2QNU1,mtm:MYCTH_2313125
up:G2QNU3,mtm:MYCTH_2313128
up:G2QNU6,mtm:MYCTH_2313135
up:G2QNU7,mtm:MYCTH_2313136
up:G2QNU8,mtm:MYCTH_2313137
up:G2QNV2,mtm:MYCTH_2313141
up:G2QNV3,mtm:MYCTH_2313142
up:G2QNV4,mtm:MYCTH_2313145
up:G2QNV5,mtm:MYCTH_2313146
up:G2QNV8,mtm:MYCTH_2313149
up:G2QNV9,mtm:MYCTH_2313151
up:G2QNW0,mtm:MYCTH_2313154
up:G2QNW1,mtm:MYCTH_2313156
up:G2QNW2,mtm:MYCTH_2313159
up:G2QNW3,mtm:MYCTH_2313161
up:G2QNW5,mtm:MYCTH_2313163
up:G2QNW6,mtm:MYCTH_2313164
up:G2QNW7,mtm:MYCTH_2313167
up:G2QNW8,mtm:MYCTH_2313181
up:G2QNW9,mtm:MYCTH_2313184
up:G2QNX1,mtm:MYCTH_2313192
up:G2QNX4,mtm:MYCTH_2313202
up:G2QNX5,mtm:MYCTH_2313207
up:G2QNX6,mtm:MYCTH_2313210
up:G2QNX7,mtm:MYCTH_2313211
up:G2QNX8,mtm:MYCTH_2313212
up:G2QNX9,mtm:MYCTH_2313215
up:G2QNY0,mtm:MYCTH_2313216
up:G2QNY1,mtm:MYCTH_2313219
up:G2QNY3,mtm:MYCTH_2313225
up:G2QP38,mtm:MYCTH_2313227
up:G2QP40,mtm:MYCTH_2313229
up:G2QP45,mtm:MYCTH_2313233
up:G2PZP7,mtm:MYCTH_2313252
up:G2PZS8,mtm:MYCTH_2313262
up:G2Q097,mtm:MYCTH_2313270
up:G2Q0T9,mtm:MYCTH_2313301
up:G2Q0U5,mtm:MYCTH_2313303
up:G2Q0U7,mtm:MYCTH_2313305
up:G2Q1C7,mtm:MYCTH_2313324
up:G2Q1Q1,mtm:MYCTH_2313329
up:G2Q1Q5,mtm:MYCTH_2313331
up:G2Q1R4,mtm:MYCTH_2313333
up:G2Q1R7,mtm:MYCTH_2313336
up:G2Q1T1,mtm:MYCTH_2313342
up:G2Q1U1,mtm:MYCTH_2313350
up:G2Q260,mtm:MYCTH_2313356
up:G2Q272,mtm:MYCTH_2313362
up:G2Q290,mtm:MYCTH_2313370
up:G2Q2M1,mtm:MYCTH_2313379
up:G2Q330,mtm:MYCTH_2313396
up:G2Q339,mtm:MYCTH_2313405
up:G2Q343,mtm:MYCTH_2313408
up:G2Q3K0,mtm:MYCTH_2313432
up:G2Q3M8,mtm:MYCTH_2313446
up:G2Q3N0,mtm:MYCTH_2313449
up:G2Q400,mtm:MYCTH_2313457
up:G2Q4J6,mtm:MYCTH_2313485
up:G2Q4Z6,mtm:MYCTH_2313501
up:G2Q5G5,mtm:MYCTH_2313529
up:G2Q5S9,mtm:MYCTH_2313535
up:G2Q5W9,mtm:MYCTH_2313555
up:G2Q685,mtm:MYCTH_2313559
up:G2Q690,mtm:MYCTH_2313562
up:G2Q697,mtm:MYCTH_2313564
up:G2Q6S9,mtm:MYCTH_2313584
up:G2Q6V3,mtm:MYCTH_2313591
up:G2PZY1,mtm:MYCTH_2313617
up:G2Q0G2,mtm:MYCTH_2313627
up:G2Q0H3,mtm:MYCTH_2313632
up:G2Q0J5,mtm:MYCTH_2313641
up:G2Q0X7,mtm:MYCTH_2313647
up:G2Q0Y2,mtm:MYCTH_2313651
up:G2Q118,mtm:MYCTH_2313667
up:G2Q1W5,mtm:MYCTH_2313703
up:G2Q2A3,mtm:MYCTH_2313731
up:G2Q2C5,mtm:MYCTH_2313737
up:G2Q2D8,mtm:MYCTH_2313746
up:G2Q2E9,mtm:MYCTH_2313750
up:G2Q2F1,mtm:MYCTH_2313751
up:G2Q2R9,mtm:MYCTH_2313755
up:G2Q2S1,mtm:MYCTH_2313757
up:G2Q2S4,mtm:MYCTH_2313759
up:G2Q2T6,mtm:MYCTH_2313766
up:G2Q2V9,mtm:MYCTH_2313775
up:G2Q380,mtm:MYCTH_2313777
up:G2Q391,mtm:MYCTH_2313783
up:G2Q396,mtm:MYCTH_2313786
up:G2Q3A8,mtm:MYCTH_2313790
up:G2Q3Q2,mtm:MYCTH_2313806
up:G2Q460,mtm:MYCTH_2313825
up:G2Q483,mtm:MYCTH_2313833
up:G2Q559,mtm:MYCTH_2313872
up:G2Q5Z4,mtm:MYCTH_2313891
up:G2Q611,mtm:MYCTH_2313899
up:G2Q613,mtm:MYCTH_2313902
up:G2Q614,mtm:MYCTH_2313903
up:G2Q6G7,mtm:MYCTH_2313931
up:G2Q6H7,mtm:MYCTH_2313945
up:G2Q6Y6,mtm:MYCTH_2313954
up:G2Q6Z4,mtm:MYCTH_2313956
up:G2Q708,mtm:MYCTH_2313963
up:G2Q709,mtm:MYCTH_2313964
