Gene	Symbol	Cazy	PFAM	Description	NCBI Gene ID	Protein_id	KEGG	Knum	Uniport ID	EC_number	FungiDB	JGI	Chr	Start	End	Strand	Length	GO ID	ONTOLOGY	Type	Pathway Name	Pathway ID
MYCTH_2312733			Stc1	Stc1 domain	11509654.0	XP_003667181	MYCTH_2312733		G2QN63		MYCTH_2312733	2312733	NC_016478.1	2908761.0	2910075.0	+	1315.0					
MYCTH_2312740	ITR1		Sugar_tr	Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A) family	11509656.0	XP_003667183	MYCTH_2312740		G2QN65		MYCTH_2312740	2312740	NC_016478.1	2916211.0	2918787.0	+	2577.0	GO:0055085,GO:0016020,GO:0022857,GO:0022857,GO:0055085,GO:0022857,GO:0016021	transmembrane transport,membrane,transmembrane transporter activity,transmembrane transporter activity,transmembrane transport,transmembrane transporter activity,integral component of membrane	BP,CC,MF,MF,BP,MF,CC		
MYCTH_2312743					11509657.0	XP_003667184	MYCTH_2312743		G2QN66		MYCTH_2312743	2312743	NC_016478.1	2919239.0	2922677.0	-	3439.0					
MYCTH_2312751			RINGv	The RING-variant domain is a C4HC3 zinc-finger like motif found in a number of cellular and viral proteins. Some of these proteins have been shown both in vivo and in vitro to have ubiquitin E3 ligase activity.	11509660.0	XP_003667187	MYCTH_2312751		G2QN69		MYCTH_2312751	2312751	NC_016478.1	2926517.0	2928168.0	+	1652.0	GO:0008270	zinc ion binding	MF		
MYCTH_2312753	MNN11	GT34: GlycosylTransferases (GTs) 	Glyco_transf_34	galactosyl transferase GMA12/MNN10 family(MNN11)	11509661.0	XP_003667188	MYCTH_2312753	K05532	G2QN70		MYCTH_2312753	2312753	NC_016478.1	2928836.0	2930479.0	+	1644.0	GO:0016021,GO:0016757	integral component of membrane,transferase activity, transferring glycosyl groups	CC,MF	Various types of N-glycan biosynthesis,Metabolic pathways	mtm00513,mtm01100
MYCTH_2312755	DPL1		Pyridoxal_deC	Pyridoxal-dependent decarboxylase conserved domain(DPL1)	11509662.0	XP_003667189	MYCTH_2312755	K01634	G2QN71	4.1.2.27	MYCTH_2312755	2312755	NC_016478.1	2931051.0	2933251.0	+	2201.0	GO:0003824,GO:0016831,GO:0019752,GO:0030170	catalytic activity,carboxy-lyase activity,carboxylic acid metabolic process,pyridoxal phosphate binding	MF,MF,BP,MF	Sphingolipid metabolism,Metabolic pathways	mtm00600,mtm01100
MYCTH_2312762			DEAD,Dicer_dimer,Helicase_C,Ribonuclease_3,dsrm	Belongs to the helicase family. Dicer subfamily(DCL2)	11509664.0	XP_003667191	MYCTH_2312762		G2QN73		MYCTH_2312762	2312762	NC_016478.1	2938191.0	2943250.0	+	5060.0	GO:0006396,GO:0004525,GO:0005524,GO:0003676,GO:0016891	RNA processing,ribonuclease III activity,ATP binding,nucleic acid binding,endoribonuclease activity, producing 5'-phosphomonoesters	BP,MF,MF,MF,MF		
MYCTH_2312763	RGP1		Rgp1	Rgp1(RGP1)	11509665.0	XP_003667192	MYCTH_2312763	K20477	G2QN74		MYCTH_2312763	2312763	NC_016478.1	2943552.0	2947321.0	+	3770.0					
MYCTH_2312764	MNN4		LicD	LicD family(MNN4)	11509666.0	XP_003667193	MYCTH_2312764		G2QN75		MYCTH_2312764	2312764	NC_016478.1	2948632.0	2950041.0	-	1410.0					
MYCTH_2312765					11509667.0	XP_003667194	MYCTH_2312765		G2QN76		MYCTH_2312765	2312765	NC_016478.1	2950160.0	2950633.0	-	474.0					
MYCTH_2312766					11509668.0	XP_003667195	MYCTH_2312766		G2QN77		MYCTH_2312766	2312766	NC_016478.1	2951681.0	2953544.0	-	1864.0					
MYCTH_2312768	ERD2	GH16_20: Glycoside Hydrolases (GHs) 	ER_lumen_recept	ER lumen protein-retaining receptor(ERD2)	11509669.0	XP_003667196	MYCTH_2312768	K10949	G2QN78		MYCTH_2312768	2312768	NC_016478.1	2954875.0	2956323.0	-	1449.0	GO:0046923,GO:0006621,GO:0016021	ER retention sequence binding,protein retention in ER lumen,integral component of membrane	MF,BP,CC		
MYCTH_2312770	RFC5		DNA_pol3_delta2	Replication factor C C-terminal domain(RFC5)	11509670.0	XP_003667197	MYCTH_2312770	K10756	G2QN79		MYCTH_2312770	2312770	NC_016478.1	2956531.0	2958021.0	-	1491.0	GO:0006260,GO:0003677	DNA replication,DNA binding	BP,MF	DNA replication,Nucleotide excision repair,Mismatch repair	mtm03030,mtm03420,mtm03430
MYCTH_2312771	MRPL16		Ribosomal_L16	Belongs to the universal ribosomal protein uL16 family(mrpl16)	11509671.0	XP_003667198	MYCTH_2312771		G2QN80		MYCTH_2312771	2312771	NC_016478.1	2958324.0	2959506.0	-	1183.0	GO:0019843,GO:0006412,GO:0003735,GO:0006412,GO:0005840,GO:0003735	rRNA binding,translation,structural constituent of ribosome,translation,ribosome,structural constituent of ribosome	MF,BP,MF,BP,CC,MF		
MYCTH_2312776	RFC1		AAA,BRCT,RFC1	Replication factor C subunit 1(rfc1)	11509672.0	XP_003667199	MYCTH_2312776	K10754	G2QN81		MYCTH_2312776	2312776	NC_016478.1	2959671.0	2962863.0	+	3193.0	GO:0006260,GO:0006281,GO:0005524,GO:0005663,GO:0003689,GO:0006260,GO:0005524,GO:0005663,GO:0003689,GO:0005524,GO:0006260,GO:0003677	DNA replication,DNA repair,ATP binding,DNA replication factor C complex,DNA clamp loader activity,DNA replication,ATP binding,DNA replication factor C complex,DNA clamp loader activity,ATP binding,DNA replication,DNA binding	BP,BP,MF,CC,MF,BP,MF,CC,MF,MF,BP,MF	DNA replication,Nucleotide excision repair,Mismatch repair	mtm03030,mtm03420,mtm03430
MYCTH_2312778					11509673.0	XP_003667200	MYCTH_2312778		G2QN82		MYCTH_2312778	2312778	NC_016478.1	2962864.0	2963406.0	+	543.0					
MYCTH_2312782	RPB3		RNA_pol_A_bac,RNA_pol_L	RNA polymerases D(rpb3)	11509675.0	XP_003667202	MYCTH_2312782	K03011	G2QN84		MYCTH_2312782	2312782	NC_016478.1	2967386.0	2968897.0	+	1512.0	GO:0006351,GO:0003677,GO:0003899,GO:0046983,GO:0006351,GO:0006351,GO:0003899,GO:0006351,GO:0046983,GO:0003899	transcription, DNA-templated,DNA binding,DNA-directed 5'-3' RNA polymerase activity,protein dimerization activity,transcription, DNA-templated,transcription, DNA-templated,DNA-directed 5'-3' RNA polymerase activity,transcription, DNA-templated,protein dimerization activity,DNA-directed 5'-3' RNA polymerase activity	BP,MF,MF,MF,BP,BP,MF,BP,MF,MF	RNA polymerase	mtm03020
MYCTH_2312784	DIC1		Mito_carr	Belongs to the mitochondrial carrier (TC 2.A.29) family(DIC1)	11509676.0	XP_003667203	MYCTH_2312784	K13577	G2QN85		MYCTH_2312784	2312784	NC_016478.1	2969397.0	2970855.0	-	1459.0					
MYCTH_2312789	ARG1		Arginosuc_synth	Arginosuccinate synthase	11509677.0	XP_003667204	MYCTH_2312789	K01940	G2QN86	6.3.4.5	MYCTH_2312789	2312789	NC_016478.1	2971072.0	2973009.0	+	1938.0	GO:0004055,GO:0005524,GO:0006526,GO:0004055,GO:0004055,GO:0006526,GO:0005524	argininosuccinate synthase activity,ATP binding,arginine biosynthetic process,argininosuccinate synthase activity,argininosuccinate synthase activity,arginine biosynthetic process,ATP binding	MF,MF,BP,MF,MF,BP,MF	Arginine biosynthesis,Alanine, aspartate and glutamate metabolism,Metabolic pathways,Biosynthesis of secondary metabolites,Biosynthesis of amino acids	mtm00220,mtm00250,mtm01100,mtm01110,mtm01230
MYCTH_2312792	MSF1		FDX-ACB,tRNA-synt_2d	Ferredoxin-fold anticodon binding domain(MSF1)	11509678.0	XP_003667205	MYCTH_2312792	K01889	G2QN87	6.1.1.20	MYCTH_2312792	2312792	NC_016478.1	2973183.0	2975031.0	+	1849.0	GO:0005524,GO:0004812,GO:0043039,GO:0000049,GO:0005737,GO:0005524,GO:0004826,GO:0000166,GO:0006432	ATP binding,aminoacyl-tRNA ligase activity,tRNA aminoacylation,tRNA binding,cytoplasm,ATP binding,phenylalanine-tRNA ligase activity,nucleotide binding,phenylalanyl-tRNA aminoacylation	MF,MF,BP,MF,CC,MF,MF,MF,BP	Aminoacyl-tRNA biosynthesis	mtm00970
MYCTH_2312794			Calcipressin	Calcipressin	11509679.0	XP_003667206	MYCTH_2312794		G2QN88		MYCTH_2312794	2312794	NC_016478.1	2976814.0	2978247.0	+	1434.0	GO:0019722,GO:0003676	calcium-mediated signaling,nucleic acid binding	BP,MF		
MYCTH_2312795	RRG9		Neugrin	Neugrin(RRG9)	11509680.0	XP_003667207	MYCTH_2312795		G2QN89		MYCTH_2312795	2312795	NC_016478.1	2978948.0	2980513.0	+	1566.0					
MYCTH_2312796			WD40	WD domain, G-beta repeat	11509681.0	XP_003667208	MYCTH_2312796		G2QN90		MYCTH_2312796	2312796	NC_016478.1	2981266.0	2985429.0	+	4164.0	GO:0005515	protein binding	MF		
MYCTH_2312808	LSC1		ATP-grasp_2,Citrate_bind,Citrate_synt,CoA_binding,Ligase_CoA	CoA binding domain(acl1)	11509763.0	XP_003667212	MYCTH_2312808	K01648	G2QN94	2.3.3.8	MYCTH_2312808	2312808	NC_016478.1	2995917.0	2998276.0	+	2360.0	GO:0046912,GO:0003824	transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer,catalytic activity	MF,MF	Citrate cycle (TCA cycle),Metabolic pathways,Biosynthesis of secondary metabolites	mtm00020,mtm01100,mtm01110
MYCTH_2312809	MRPL33		Ribosomal_L30	Belongs to the universal ribosomal protein uL30 family(MRPL33)	11509764.0	XP_003667213	MYCTH_2312809	K02907	G2QN95		MYCTH_2312809	2312809	NC_016478.1	2999135.0	3000044.0	+	910.0	GO:0006412,GO:0015934,GO:0003735	translation,large ribosomal subunit,structural constituent of ribosome	BP,CC,MF	Ribosome	mtm03010
MYCTH_2312813			Cnl2_NKP2	Cnl2/NKP2 family protein	11509766.0	XP_003667215	MYCTH_2312813	K11696	G2QN97		MYCTH_2312813	2312813	NC_016478.1	3004222.0	3005217.0	+	996.0	GO:0000776	kinetochore	CC		
MYCTH_2312814					11509767.0	XP_003667216	MYCTH_2312814	K04794	G2QN98	3.1.1.29	MYCTH_2312814	2312814	NC_016478.1	3005181.0	3006535.0	-	1355.0					
MYCTH_2312816			CENP-Q	CENP-Q, a CENPA-CAD centromere complex subunit	11509768.0	XP_003667217	MYCTH_2312816		G2QN99		MYCTH_2312816	2312816	NC_016478.1	3007041.0	3009553.0	+	2513.0					
MYCTH_2312817	TRM2		TRAM,tRNA_U5-meth_tr	Belongs to the class I-like SAM-binding methyltransferase superfamily. RNA M5U methyltransferase family(TRM2)	11509769.0	XP_003667218	MYCTH_2312817	K15331	G2QNA0	2.1.1.35	MYCTH_2312817	2312817	NC_016478.1	3009688.0	3012007.0	+	2320.0	GO:0030697,GO:0008033,GO:0006396,GO:0008173	S-adenosylmethionine-dependent tRNA (m5U54) methyltransferase activity,tRNA processing,RNA processing,RNA methyltransferase activity	MF,BP,BP,MF		
MYCTH_2312819	ALG11	GT4: GlycosylTransferases (GTs) 	ALG11_N,Glycos_transf_1	ALG11 mannosyltransferase N-terminus(ALG11)	11509770.0	XP_003667219	MYCTH_2312819	K03844	G2QNA1	2.4.1.131	MYCTH_2312819	2312819	NC_016478.1	3011902.0	3014069.0	-	2168.0	GO:0004377	GDP-Man:Man3GlcNAc2-PP-Dol alpha-1,2-mannosyltransferase activity	MF	N-Glycan biosynthesis,Various types of N-glycan biosynthesis,Metabolic pathways	mtm00510,mtm00513,mtm01100
MYCTH_2312823			Ndc1_Nup	Nucleoporin protein Ndc1-Nup	11509773.0	XP_003667222	MYCTH_2312823	K14315	G2QNA4		MYCTH_2312823	2312823	NC_016478.1	3017468.0	3020087.0	+	2620.0					
MYCTH_2312826			DUF4129	Domain of unknown function (DUF4129)	11509774.0	XP_003667223	MYCTH_2312826		G2QNA5		MYCTH_2312826	2312826	NC_016478.1	3020777.0	3022959.0	+	2183.0					
MYCTH_2312830			Fungal_trans,Zn_clus	Fungal specific transcription factor domain	11509777.0	XP_003667226	MYCTH_2312830		G2QNA8		MYCTH_2312830	2312830	NC_016478.1	3032904.0	3036526.0	-	3623.0	GO:0042025,GO:0006355,GO:0000981,GO:0008270,GO:0006351,GO:0005634,GO:0003677,GO:0008270	host cell nucleus,regulation of transcription, DNA-templated,DNA-binding transcription factor activity, RNA polymerase II-specific,zinc ion binding,transcription, DNA-templated,nucleus,DNA binding,zinc ion binding	CC,BP,MF,MF,BP,CC,MF,MF		
MYCTH_2312835					11509779.0	XP_003667228	MYCTH_2312835		G2QNB0		MYCTH_2312835	2312835	NC_016478.1	3045206.0	3047639.0	+	2434.0					
MYCTH_2312840			Abhydrolase_3	alpha/beta hydrolase fold	11509780.0	XP_003667229	MYCTH_2312840	K12389	G2QNB1		MYCTH_2312840	2312840	NC_016478.1	3050728.0	3053670.0	+	2943.0	GO:0016787	hydrolase activity	MF		
MYCTH_2312842				Catalyzes the hydrolysis of N-formyl-L-kynurenine to L- kynurenine, the second step in the kynurenine pathway of tryptophan degradation. Kynurenine may be further oxidized to nicotinic acid, NAD(H) and NADP(H). Required for elimination of toxic metabolites	11509781.0	XP_003667230	MYCTH_2312842		G2QNB2		MYCTH_2312842	2312842	NC_016478.1	3054253.0	3056028.0	-	1776.0	GO:0019441,GO:0004061	tryptophan catabolic process to kynurenine,arylformamidase activity	BP,MF		
MYCTH_2312844					11509782.0	XP_003667231	MYCTH_2312844		G2QNB3		MYCTH_2312844	2312844	NC_016478.1	3057727.0	3058835.0	+	1109.0					
MYCTH_2312845			Abhydrolase_6		11509783.0	XP_003667232	MYCTH_2312845		G2QNB4		MYCTH_2312845	2312845	NC_016478.1	3058837.0	3059938.0	-	1102.0					
MYCTH_2312847	YJL206C	GH43_11: Glycoside Hydrolases (GHs) 	Fungal_trans,Zn_clus	Fungal specific transcription factor domain	11509784.0	XP_003667233	MYCTH_2312847		G2QNB5		MYCTH_2312847	2312847	NC_016478.1	3061534.0	3065069.0	-	3536.0	GO:0006351,GO:0005634,GO:0003677,GO:0008270,GO:0042025,GO:0006355,GO:0000981,GO:0008270	transcription, DNA-templated,nucleus,DNA binding,zinc ion binding,host cell nucleus,regulation of transcription, DNA-templated,DNA-binding transcription factor activity, RNA polymerase II-specific,zinc ion binding	BP,CC,MF,MF,CC,BP,MF,MF		
MYCTH_2312849	ARG8		Aminotran_3	Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family(ARG8)	11509786.0	XP_003667235	MYCTH_2312849	K00818	G2QNB7	2.6.1.11	MYCTH_2312849	2312849	NC_016478.1	3076375.0	3078506.0	+	2132.0	GO:0003824,GO:0008483,GO:0030170,GO:0008483,GO:0006525	catalytic activity,transaminase activity,pyridoxal phosphate binding,transaminase activity,arginine metabolic process	MF,MF,MF,MF,BP	Arginine biosynthesis,Metabolic pathways,Biosynthesis of secondary metabolites,2-Oxocarboxylic acid metabolism,Biosynthesis of amino acids	mtm00220,mtm01100,mtm01110,mtm01210,mtm01230
MYCTH_2312852		AA11: Auxiliary Activities (AAs) 		extracellular protein	11509787.0	XP_003667236	MYCTH_2312852	K00960	G2QNB8	2.7.7.6	MYCTH_2312852	2312852	NC_016478.1	3079052.0	3081256.0	-	2205.0					
MYCTH_2312856	PBP1		LsmAD,SM-ATX	LsmAD(PBP1)	11509788.0	XP_003667237	MYCTH_2312856		G2QNB9		MYCTH_2312856	2312856	NC_016478.1	3087187.0	3091391.0	-	4205.0					
MYCTH_2312859					11509789.0	XP_003667238	MYCTH_2312859		G2QNC0		MYCTH_2312859	2312859	NC_016478.1	3093076.0	3093967.0	+	892.0					
MYCTH_2312860	BUD6		AIP3	Actin interacting protein 3(BUD6)	11509790.0	XP_003667239	MYCTH_2312860		G2QNC1		MYCTH_2312860	2312860	NC_016478.1	3095595.0	3099743.0	+	4149.0	GO:0051125,GO:0005519	regulation of actin nucleation,cytoskeletal regulatory protein binding	BP,MF		
MYCTH_2312863	SNT1		Myb_DNA-binding	SANT  SWI3, ADA2, N-CoR and TFIIIB'' DNA-binding domains	11509792.0	XP_003667241	MYCTH_2312863		G2QNC3		MYCTH_2312863	2312863	NC_016478.1	3101620.0	3108917.0	-	7298.0					
MYCTH_2312865	DYS1	GH2: Glycoside Hydrolases (GHs) 	DS	Deoxyhypusine synthase(DYS1)	11509793.0	XP_003667242	MYCTH_2312865	K00809	G2QNC4	2.5.1.46	MYCTH_2312865	2312865	NC_016478.1	3109528.0	3111808.0	+	2281.0	GO:0008612	peptidyl-lysine modification to peptidyl-hypusine	BP		
MYCTH_2312869	LYS20		HMGL-like	HMGL-like	11509794.0	XP_003667243	MYCTH_2312869	K01640	G2QNC5	4.1.3.4	MYCTH_2312869	2312869	NC_016478.1	3113736.0	3115069.0	-	1334.0	GO:0003824,GO:0016833	catalytic activity,oxo-acid-lyase activity	MF,MF	Valine, leucine and isoleucine degradation,Butanoate metabolism,Metabolic pathways,Biosynthesis of secondary metabolites,Peroxisome	mtm00280,mtm00650,mtm01100,mtm01110,mtm04146
MYCTH_2312871				WD40 repeats	11509795.0	XP_003667244	MYCTH_2312871		G2QNC6		MYCTH_2312871	2312871	NC_016478.1	3116037.0	3120828.0	-	4792.0	GO:0005515	protein binding	MF		
MYCTH_2312875			Fructosamin_kin	Fructosamine kinase	11509796.0	XP_003667245	MYCTH_2312875		G2QNC7		MYCTH_2312875	2312875	NC_016478.1	3122962.0	3124092.0	+	1131.0					
MYCTH_2312876					11509797.0	XP_003667246	MYCTH_2312876		G2QNC8		MYCTH_2312876	2312876	NC_016478.1	3125671.0	3126037.0	+	367.0					
MYCTH_2312878	QDR2		MFS_1	Major Facilitator Superfamily	11509798.0	XP_003667247	MYCTH_2312878		G2QNC9		MYCTH_2312878	2312878	NC_016478.1	3126039.0	3127544.0	+	1506.0	GO:0022857,GO:0055085,GO:0022857	transmembrane transporter activity,transmembrane transport,transmembrane transporter activity	MF,BP,MF		
MYCTH_2312881					11510125.0	XP_003667248	MYCTH_2312881		G2QND0		MYCTH_2312881	2312881	NC_016478.1	3133594.0	3134566.0	+	973.0					
MYCTH_2312882				FacC-like extracellular signaling protein	11509800.0	XP_003667249	MYCTH_2312882		G2QND1		MYCTH_2312882	2312882	NC_016478.1	3136037.0	3137513.0	-	1477.0					
MYCTH_2312885			HNH_2	HNH endonuclease	11509801.0	XP_003667250	MYCTH_2312885		G2QND2		MYCTH_2312885	2312885	NC_016478.1	3138506.0	3140267.0	-	1762.0					
MYCTH_2312891	SDA1		NUC130_3NT,SDA1	SDA1(SDA1)	11509805.0	XP_003667254	MYCTH_2312891	K14856	G2QND6		MYCTH_2312891	2312891	NC_016478.1	3154423.0	3157142.0	+	2720.0	GO:0000055,GO:0030036,GO:0042273	ribosomal large subunit export from nucleus,actin cytoskeleton organization,ribosomal large subunit biogenesis	BP,BP,BP		
MYCTH_2312896				pathway-specific nitrogen regulator	11509808.0	XP_003667257	MYCTH_2312896		G2QND9		MYCTH_2312896	2312896	NC_016478.1	3165906.0	3171055.0	+	5150.0					
MYCTH_2312897	YLR422W		DHR-2,DOCK-C2,DOCK_N,SH3_1	Belongs to the DOCK family(DCK1)	11509809.0	XP_003667258	MYCTH_2312897	K05727	G2QNE0		MYCTH_2312897	2312897	NC_016478.1	3172199.0	3178915.0	+	6717.0	GO:0007264,GO:0005085,GO:0005515	small GTPase mediated signal transduction,guanyl-nucleotide exchange factor activity,protein binding	BP,MF,MF		
MYCTH_2312900					11509811.0	XP_003667260	MYCTH_2312900		G2QNE2		MYCTH_2312900	2312900	NC_016478.1	3182480.0	3184253.0	-	1774.0					
MYCTH_2312902	NIT1		CN_hydrolase	Carbon-nitrogen hydrolase	11509813.0	XP_003667262	MYCTH_2312902	K01501	G2QNE4	3.5.5.1	MYCTH_2312902	2312902	NC_016478.1	3187799.0	3189825.0	+	2027.0	GO:0006807	nitrogen compound metabolic process	BP	Tryptophan metabolism,Cyanoamino acid metabolism,Nitrogen metabolism,Metabolic pathways	mtm00380,mtm00460,mtm00910,mtm01100
MYCTH_2312904					11509814.0	XP_003667263	MYCTH_2312904		G2QNE5		MYCTH_2312904	2312904	NC_016478.1	3189826.0	3191596.0	-	1771.0					
MYCTH_2312905	MLH3		DNA_mis_repair,HATPase_c_3,MutL_C	MutL C terminal dimerisation domain(MLH3)	11509815.0	XP_003667264	MYCTH_2312905	K08739	G2QNE6		MYCTH_2312905	2312905	NC_016478.1	3192174.0	3195394.0	+	3221.0	GO:0006298,GO:0006298,GO:0005524,GO:0006298,GO:0032300,GO:0016887	mismatch repair,mismatch repair,ATP binding,mismatch repair,mismatch repair complex,ATPase activity	BP,BP,MF,BP,CC,MF	Mismatch repair	mtm03430
MYCTH_2312908	PEP5		Clathrin,VPS11_C,zf-C3H2C3,zf-C3HC4_2	Vacuolar protein sorting protein 11 C terminal(VPS11)	11509816.0	XP_003667265	MYCTH_2312908	K20179	G2QNE7		MYCTH_2312908	2312908	NC_016478.1	3195565.0	3199707.0	+	4143.0	GO:0006886,GO:0016192,GO:0005515	intracellular protein transport,vesicle-mediated transport,protein binding	BP,BP,MF	Autophagy - yeast	mtm04138
MYCTH_2312913	ARO2		Chorismate_synt	Chorismate synthase(ARO2)	11509817.0	XP_003667266	MYCTH_2312913	K01736	G2QNE8	4.2.3.5	MYCTH_2312913	2312913	NC_016478.1	3201173.0	3203165.0	+	1993.0	GO:0004107,GO:0009073	chorismate synthase activity,aromatic amino acid family biosynthetic process	MF,BP	Phenylalanine, tyrosine and tryptophan biosynthesis,Metabolic pathways,Biosynthesis of secondary metabolites,Biosynthesis of amino acids	mtm00400,mtm01100,mtm01110,mtm01230
MYCTH_2312918		GH24: Glycoside Hydrolases (GHs) 	Phage_lysozyme,SH3_3	Phage lysozyme	11509818.0	XP_003667267	MYCTH_2312918	K01185	G2QNE9	3.2.1.17	MYCTH_2312918	2312918	NC_016478.1	3203416.0	3205267.0	-	1852.0	GO:0016998,GO:0003796,GO:0009253,GO:0019835,GO:0003796,GO:0019076,GO:0009253,GO:0003796	cell wall macromolecule catabolic process,lysozyme activity,peptidoglycan catabolic process,cytolysis,lysozyme activity,viral release from host cell,peptidoglycan catabolic process,lysozyme activity	BP,MF,BP,BP,MF,BP,BP,MF		
MYCTH_2312925			p450	Belongs to the cytochrome P450 family	11510129.0	XP_003667270	MYCTH_2312925		G2QNF2		MYCTH_2312925	2312925	NC_016478.1	3210717.0	3213038.0	-	2322.0	GO:0016705,GO:0004497,GO:0005506,GO:0020037,GO:0055114,GO:0016705,GO:0005506,GO:0020037,GO:0055114,GO:0016705,GO:0020037,GO:0005506,GO:0055114,GO:0016705,GO:0055114	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen,monooxygenase activity,iron ion binding,heme binding,oxidation-reduction process,oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen,iron ion binding,heme binding,oxidation-reduction process,oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen,heme binding,iron ion binding,oxidation-reduction process,oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen,oxidation-reduction process	MF,MF,MF,MF,BP,MF,MF,MF,BP,MF,MF,MF,BP,MF,BP		
MYCTH_2312927					11509823.0	XP_003667272	MYCTH_2312927		G2QNF4		MYCTH_2312927	2312927	NC_016478.1	3310546.0	3311163.0	-	618.0					
MYCTH_2312931	YMR226C		adh_short	KR domain	11509826.0	XP_003667275	MYCTH_2312931		G2QNF7		MYCTH_2312931	2312931	NC_016478.1	3315659.0	3316716.0	+	1058.0					
MYCTH_2312932	YFH1		Frataxin_Cyay	Frataxin-like domain	11509827.0	XP_003667276	MYCTH_2312932	K19054	G2QNF8	1.16.3.1	MYCTH_2312932	2312932	NC_016478.1	3317554.0	3318777.0	-	1224.0	GO:0016226,GO:0008199,GO:0004322,GO:0005739,GO:0055114	iron-sulfur cluster assembly,ferric iron binding,ferroxidase activity,mitochondrion,oxidation-reduction process	BP,MF,MF,CC,BP		
MYCTH_2312934	APS3		Clat_adaptor_s	Belongs to the adaptor complexes small subunit family(APS3)	11509828.0	XP_003667277	MYCTH_2312934	K12399	G2QNF9		MYCTH_2312934	2312934	NC_016478.1	3318940.0	3320063.0	+	1124.0	GO:0015031,GO:0030123,GO:0006896	protein transport,AP-3 adaptor complex,Golgi to vacuole transport	BP,CC,BP		
